day_in_month_sin,calendar_week_sin,weekday_sin,dayofyear_sin,month_sin,day_in_month_cos,calendar_week_cos,weekday_cos,dayofyear_cos,month_cos,nb_days_since_last_survey,Datum_dt,CDU_CSU,SPD,GRUENE,FDP,LINKE,PIRATEN,AfD,Linke_PDS,PDS,REP_DVU,Sonstige
0.5877852522924732,-0.663122658240795,-0.433883739117558,-0.6680638642135333,-0.8660254037844384,-0.8090169943749473,-0.7485107481711013,-0.9009688679024191,-0.7441039398713608,-0.5000000000000004,28,2016-08-12,35.0,22.0,11.0,5.0,9.0,0.0,13.0,0.0,0.0,0.0,5.0
-0.743144825477394,-0.8229838658936564,-0.433883739117558,-0.8263541987239094,-0.8660254037844384,0.6691306063588585,-0.5680647467311559,-0.9009688679024191,-0.5631507242749189,-0.5000000000000004,14,2016-08-26,33.0,22.0,12.0,5.0,9.0,0.0,13.0,0.0,0.0,0.0,6.0
-0.9945218953682734,-0.992708874098054,-0.433883739117558,-0.9932568492674143,-1.0,0.104528463267653,-0.12053668025532356,-0.9009688679024191,-0.11593459959550065,-1.8369701987210297e-16,28,2016-09-23,32.0,22.0,12.0,6.0,8.0,0.0,16.0,0.0,0.0,0.0,4.0
-0.8660254037844384,-0.9350162426854148,0.43388373911755823,-0.9398560579418953,-0.8660254037844386,-0.5000000000000004,0.35460488704253557,-0.900968867902419,0.341570769167856,0.5,27,2016-10-20,33.0,22.0,12.0,5.0,9.0,0.0,14.0,0.0,0.0,0.0,5.0
-0.587785252292473,-0.6631226582407955,-0.433883739117558,-0.661634618242279,-0.5000000000000004,-0.8090169943749475,0.7485107481711009,-0.9009688679024191,0.749826401204568,0.8660254037844384,29,2016-11-18,32.0,23.0,13.0,6.0,9.0,0.0,12.0,0.0,0.0,0.0,5.0
-0.20791169081775907,-0.2393156642875578,-0.433883739117558,-0.23867276600595,-2.4492935982947064e-16,-0.9781476007338057,0.970941817426052,-0.9009688679024191,0.9711000518829505,1.0,28,2016-12-16,36.0,21.0,10.0,6.0,9.0,0.0,13.0,0.0,0.0,0.0,5.0
-0.5877852522924732,0.4647231720437685,-0.433883739117558,0.4482293417404106,0.49999999999999994,0.8090169943749473,0.8854560256532099,-0.9009688679024191,0.893918596519257,0.8660254037844387,42,2017-01-27,35.0,23.0,9.0,6.0,8.0,0.0,14.0,0.0,0.0,0.0,5.0
0.40673664307580015,0.5680647467311558,0.43388373911755823,0.5380051715382996,0.8660254037844386,0.9135454576426009,0.8229838658936564,-0.900968867902419,0.8429415373547828,0.5000000000000001,6,2017-02-02,34.0,28.0,8.0,6.0,8.0,0.0,12.0,0.0,0.0,0.0,4.0
-0.9945218953682734,0.8229838658936564,0.43388373911755823,0.8013610881746764,0.8660254037844386,0.104528463267653,0.5680647467311559,-0.900968867902419,0.5981809144059165,0.5000000000000001,21,2017-02-23,31.0,32.0,8.0,6.0,7.0,0.0,11.0,0.0,0.0,0.0,5.0
-0.9945218953682734,0.992708874098054,0.43388373911755823,0.9873494423939864,1.0,0.104528463267653,0.120536680255323,-0.900968867902419,0.15855938510313475,6.123233995736766e-17,28,2017-03-23,32.0,32.0,8.0,6.0,7.0,0.0,11.0,0.0,0.0,0.0,4.0
